loan_id,boarding_date,charge_off_date,net_call_off,original_amount_financed
6093,5/23/2023,,,129173
6094,5/23/2023,,,19617
6095,5/23/2023,,,81148
6096,5/23/2023,,,17395
6097,5/23/2023,,,65930
6098,5/23/2023,,,111750
6099,5/23/2023,,,21154
6100,5/23/2023,,,25057
6101,5/23/2023,,,32854
6102,5/23/2023,,,145691
6103,5/23/2023,,,68265
6104,5/24/2023,,,98482
6105,5/24/2023,,,149601
6106,5/24/2023,,,18487
6107,5/24/2023,,,109057
6108,5/24/2023,,,88297
6109,5/24/2023,,,128618
6110,5/24/2023,,,15323
6111,5/24/2023,,,119962
6112,5/24/2023,,,38898
6113,5/24/2023,,,13803
6114,5/24/2023,,,65074
6115,5/25/2023,,,148217
6116,5/25/2023,,,34550
6117,5/25/2023,,,143719
6118,5/25/2023,,,96930
6119,5/25/2023,,,23137
6120,5/25/2023,,,46079
6121,5/25/2023,,,134078
6122,5/25/2023,,,148191
6123,5/25/2023,,,22248
6124,5/25/2023,,,60457
6125,5/25/2023,,,56278
6126,5/26/2023,,,101350
6127,5/26/2023,,,55661
6128,5/26/2023,,,110134
6129,5/26/2023,,,90993
6130,5/26/2023,,,111614
6131,5/26/2023,,,26969
6132,5/26/2023,,,121239
6133,5/26/2023,,,61955
6134,5/26/2023,,,26651
6135,5/26/2023,,,115862
6136,5/26/2023,,,78554
6137,5/30/2023,,,46108
6138,5/30/2023,,,128226
6139,5/30/2023,,,87103
6140,5/30/2023,,,125831
6141,5/30/2023,,,120508
6142,5/30/2023,,,106572
6143,5/30/2023,,,13389
6144,5/30/2023,,,102303
6145,5/30/2023,,,146144
6146,5/31/2023,,,105087
6147,5/31/2023,,,70513
6148,5/31/2023,,,87781
6149,5/31/2023,,,123913
6150,5/31/2023,,,127543
6151,5/31/2023,,,134971
6152,5/31/2023,,,35750
6153,5/31/2023,,,58351
6154,5/31/2023,,,37285
6155,5/31/2023,,,107315
6156,6/1/2023,,,56913
6157,6/1/2023,,,13478
6158,6/1/2023,,,133159
6159,6/1/2023,,,33308
6160,6/1/2023,,,56973
6161,6/1/2023,,,10777
6162,6/1/2023,,,13347
6163,6/1/2023,,,23729
6164,6/1/2023,,,143884
6165,6/1/2023,,,91640
6166,6/1/2023,,,92093
6167,6/2/2023,,,75798
6168,6/2/2023,,,81112
6169,6/2/2023,,,72471
6170,6/2/2023,,,8559
6171,6/2/2023,,,5934
6172,6/2/2023,,,94003
6173,6/2/2023,,,11944
6174,6/2/2023,,,4004
6175,6/2/2023,,,19728
6176,6/2/2023,,,99116
6177,6/2/2023,,,24921
6178,6/2/2023,,,90223
6179,6/5/2023,,,145346
6180,6/5/2023,,,19243
6181,6/5/2023,,,91268
6182,6/5/2023,,,65981
6183,6/5/2023,,,83372
6184,6/5/2023,,,103564
6185,6/5/2023,,,88434
6186,6/5/2023,,,72074
6187,6/5/2023,,,105210
6188,6/5/2023,,,91971
6189,6/5/2023,,,89469
6190,6/5/2023,,,41186
6191,6/5/2023,,,30214
6192,6/5/2023,,,8105
6193,6/5/2023,,,145204
6194,6/6/2023,1/12/2024,37254,38916
6195,6/6/2023,,,3166
6196,6/6/2023,,,39609
6197,6/6/2023,,,52929
6198,6/6/2023,,,97849
6199,6/6/2023,,,76915
6200,6/6/2023,,,134587
6201,6/6/2023,,,70282
6202,6/6/2023,,,70183
6203,6/7/2023,7/17/2024,1948,25172
6204,6/7/2023,,,25537
6205,6/7/2023,,,27923
6206,6/7/2023,,,28918
6207,6/7/2023,,,141024
6208,6/7/2023,,,139623
6209,6/7/2023,,,109858
6210,6/7/2023,,,68956
6211,6/7/2023,,,92768
6212,6/7/2023,,,126179
6213,6/7/2023,,,29507
6214,6/7/2023,,,46725
6215,6/7/2023,,,143961
6216,6/7/2023,,,116654
6217,6/7/2023,,,5895
6218,6/8/2023,,,43841
6219,6/8/2023,,,68796
6220,6/8/2023,,,14923
6221,6/8/2023,,,47552
6222,6/8/2023,,,14702
6223,6/8/2023,,,128070
6224,6/8/2023,,,129640
6225,6/8/2023,,,41945
6226,6/8/2023,,,64365
6227,6/8/2023,,,75696
6228,6/9/2023,4/14/2024,108367,146782
6229,6/9/2023,,,45992
6230,6/9/2023,,,147932
6231,6/9/2023,,,41243
6232,6/9/2023,,,89087
6233,6/9/2023,,,147152
6234,6/9/2023,,,92249
6235,6/9/2023,,,104857
6236,6/12/2023,,,21606
6237,6/12/2023,,,124164
6238,6/12/2023,,,133807
6239,6/12/2023,,,91942
6240,6/12/2023,,,148457
6241,6/12/2023,,,126521
6242,6/12/2023,,,106738
6243,6/12/2023,,,119943
6244,6/13/2023,,,136930
6245,6/13/2023,,,70342
6246,6/13/2023,,,115850
6247,6/13/2023,,,119939
6248,6/13/2023,,,121605
6249,6/13/2023,,,15060
6250,6/13/2023,,,80643
6251,6/13/2023,,,8508
6252,6/13/2023,,,126701
6253,6/13/2023,,,110973
6254,6/13/2023,,,141621
6255,6/13/2023,,,126268
6256,6/13/2023,,,61814
6257,6/14/2023,,,34207
6258,6/14/2023,,,113371
6259,6/14/2023,,,42169
6260,6/14/2023,,,46980
6261,6/14/2023,,,15098
6262,6/14/2023,,,122914
6263,6/14/2023,,,118171
6264,6/14/2023,,,107977
6265,6/14/2023,,,131437
6266,6/14/2023,,,64139
6267,6/14/2023,,,72989
6268,6/14/2023,,,56245
6269,6/14/2023,,,19429
6270,6/15/2023,8/24/2024,2891,78933
6271,6/15/2023,,,142566
6272,6/15/2023,,,122770
6273,6/15/2023,,,25117
6274,6/15/2023,,,84607
6275,6/15/2023,,,111721
6276,6/15/2023,,,37207
6277,6/15/2023,,,117177
6278,6/15/2023,,,24077
6279,6/15/2023,,,54411
6280,6/15/2023,,,18217
6281,6/15/2023,,,75553
6282,6/16/2023,,,79334
6283,6/16/2023,,,74500
6284,6/16/2023,,,37839
6285,6/16/2023,,,132895
6286,6/16/2023,,,105261
6287,6/16/2023,,,36966
6288,6/16/2023,,,40100
6289,6/16/2023,,,119463
6290,6/16/2023,,,124134
6291,6/20/2023,,,143343
6292,6/20/2023,,,71340
6293,6/20/2023,,,139956
6294,6/20/2023,,,52234
6295,6/20/2023,,,123463
6296,6/20/2023,,,60430
6297,6/20/2023,,,138437
6298,6/20/2023,,,131401
6299,6/20/2023,,,3510
6300,6/20/2023,,,120759
6301,6/20/2023,,,139344
6302,6/20/2023,,,116021
6303,6/21/2023,,,78461
6304,6/21/2023,,,29207
6305,6/21/2023,,,54292
6306,6/21/2023,,,103316
6307,6/22/2023,,,99033
6308,6/22/2023,,,8118
6309,6/22/2023,,,124139
6310,6/22/2023,,,131691
6311,6/22/2023,,,60794
6312,6/22/2023,,,91831
6313,6/22/2023,,,111682
6314,6/22/2023,,,113090
6315,6/22/2023,,,126765
6316,6/22/2023,,,104734
6317,6/22/2023,,,135562
6318,6/22/2023,,,31359
6319,6/22/2023,,,87099
6320,6/22/2023,,,122435
6321,6/23/2023,,,136414
6322,6/23/2023,,,53690
6323,6/23/2023,,,97180
6324,6/23/2023,,,91024
6325,6/23/2023,,,85171
6326,6/23/2023,,,127732
6327,6/23/2023,,,145376
6328,6/23/2023,,,46078
6329,6/23/2023,,,76013
6330,6/23/2023,,,19332
6331,6/23/2023,,,109562
6332,6/26/2023,,,7722
6333,6/26/2023,,,25326
6334,6/26/2023,,,22636
6335,6/26/2023,,,33890
6336,6/26/2023,,,71604
6337,6/26/2023,,,62772
6338,6/26/2023,,,24025
6339,6/27/2023,,,65226
6340,6/27/2023,,,110874
6341,6/27/2023,,,84805
6342,6/27/2023,,,89796
6343,6/27/2023,,,145928
6344,6/27/2023,,,3578
6345,6/27/2023,,,23188
6346,6/27/2023,,,25586
6347,6/27/2023,,,55602
6348,6/28/2023,,,53461
6349,6/28/2023,,,97868
6350,6/28/2023,,,122305
6351,6/28/2023,,,145243
6352,6/28/2023,,,30553
6353,6/28/2023,,,40426
6354,6/28/2023,,,124356
6355,6/28/2023,,,91442
6356,6/29/2023,,,74516
6357,6/29/2023,,,59716
6358,6/29/2023,,,137484
6359,6/29/2023,,,124591
6360,6/29/2023,,,84536
6361,6/29/2023,,,79519
6362,6/29/2023,,,111488
6363,6/29/2023,,,82744
6364,6/29/2023,,,7489
6365,6/29/2023,,,127080
6366,6/30/2023,8/30/2023,38201,121204
6367,6/30/2023,,,79204
6368,6/30/2023,,,99964
6369,6/30/2023,,,62931
6370,6/30/2023,,,97540
6371,6/30/2023,,,89489
6372,6/30/2023,,,119375
6373,6/30/2023,,,10113
6374,6/30/2023,,,62135
6375,6/30/2023,,,83593
6376,6/30/2023,,,84143
6377,6/30/2023,,,108346
6378,6/30/2023,,,31050
6379,6/30/2023,,,40902
6380,6/30/2023,,,56165
6381,6/30/2023,,,49517
6382,7/3/2023,,,81582
6383,7/3/2023,,,46651
6384,7/3/2023,,,53797
6385,7/3/2023,,,106582
6386,7/5/2023,9/30/2024,22537,55956
6387,7/5/2023,7/29/2023,10193,28887
6388,7/5/2023,,,28252
6389,7/5/2023,,,140455
6390,7/5/2023,,,96328
6391,7/5/2023,,,25372
6392,7/5/2023,,,31305
6393,7/5/2023,,,14365
6394,7/5/2023,,,69857
6395,7/5/2023,,,111686
6396,7/5/2023,,,108471
6397,7/5/2023,,,88875
6398,7/6/2023,,,105200
6399,7/6/2023,,,55728
6400,7/6/2023,,,105129
6401,7/6/2023,,,20984
6402,7/6/2023,,,70565
6403,7/6/2023,,,19202
6404,7/6/2023,,,92085
6405,7/6/2023,,,36032
6406,7/7/2023,,,71776
6407,7/7/2023,,,65596
6408,7/7/2023,,,112978
6409,7/7/2023,,,119269
6410,7/10/2023,,,60783
6411,7/10/2023,,,6554
6412,7/10/2023,,,103241
6413,7/10/2023,,,38774
6414,7/10/2023,,,79527
6415,7/10/2023,,,48064
6416,7/10/2023,,,140659
6417,7/10/2023,,,128323
6418,7/11/2023,,,104035
6419,7/11/2023,,,48383
6420,7/11/2023,,,114567
6421,7/11/2023,,,118439
6422,7/11/2023,,,76628
6423,7/11/2023,,,132792
6424,7/11/2023,,,50140
6425,7/11/2023,,,31843
6426,7/11/2023,,,91193
6427,7/11/2023,,,139499
6428,7/11/2023,,,94956
6429,7/11/2023,,,91895
6430,7/11/2023,,,36757
6431,7/11/2023,,,148211
6432,7/12/2023,,,135778
6433,7/12/2023,,,35745
6434,7/12/2023,,,112418
6435,7/12/2023,,,110454
6436,7/12/2023,,,101940
6437,7/12/2023,,,35362
6438,7/12/2023,,,112604
6439,7/12/2023,,,60470
6440,7/12/2023,,,50158
6441,7/12/2023,,,148624
6442,7/12/2023,,,36107
6443,7/12/2023,,,27247
6444,7/12/2023,,,141388
6445,7/13/2023,,,129887
6446,7/13/2023,,,17016
6447,7/13/2023,,,137709
6448,7/13/2023,,,77528
6449,7/13/2023,,,55928
6450,7/13/2023,,,56522
6451,7/13/2023,,,76250
6452,7/13/2023,,,44238
6453,7/13/2023,,,40208
6454,7/14/2023,,,136222
6455,7/14/2023,,,81084
6456,7/14/2023,,,147181
6457,7/14/2023,,,72635
6458,7/14/2023,,,13386
6459,7/17/2023,,,85133
6460,7/17/2023,,,148068
6461,7/17/2023,,,19235
6462,7/17/2023,,,45946
6463,7/17/2023,,,129474
6464,7/17/2023,,,48481
6465,7/17/2023,,,18157
6466,7/17/2023,,,17257
6467,7/17/2023,,,102179
6468,7/18/2023,,,128500
6469,7/18/2023,,,135042
6470,7/18/2023,,,65579
6471,7/18/2023,,,113123
6472,7/18/2023,,,11749
6473,7/18/2023,,,78602
6474,7/19/2023,,,52561
6475,7/19/2023,,,44169
6476,7/19/2023,,,10560
6477,7/19/2023,,,25887
6478,7/19/2023,,,26164
6479,7/19/2023,,,69867
6480,7/19/2023,,,69049
6481,7/19/2023,,,112509
6482,7/19/2023,,,107360
6483,7/19/2023,,,3926
6484,7/19/2023,,,92612
6485,7/19/2023,,,96271
6486,7/20/2023,,,133152
6487,7/20/2023,,,55541
6488,7/20/2023,,,138044
6489,7/20/2023,,,131637
6490,7/21/2023,,,112790
6491,7/21/2023,,,37882
6492,7/21/2023,,,46767
6493,7/21/2023,,,49327
6494,7/21/2023,,,32407
6495,7/21/2023,,,141235
6496,7/21/2023,,,89890
6497,7/24/2023,,,66901
6498,7/24/2023,,,113246
6499,7/24/2023,,,127546
6500,7/24/2023,,,54471
6501,7/24/2023,,,15572
6502,7/25/2023,,,35988
6503,7/25/2023,,,59673
6504,7/25/2023,,,79950
6505,7/26/2023,,,112927
6506,7/26/2023,,,135372
6507,7/26/2023,,,96958
6508,7/26/2023,,,10286
6509,7/26/2023,,,10403
6510,7/26/2023,,,37444
6511,7/26/2023,,,127594
6512,7/26/2023,,,132137
6513,7/26/2023,,,125170
6514,7/27/2023,,,106665
6515,7/27/2023,,,7798
6516,7/27/2023,,,27437
6517,7/27/2023,,,96431
6518,7/28/2023,,,107361
6519,7/28/2023,,,76485
6520,7/28/2023,,,42971
6521,7/28/2023,,,93940
6522,7/28/2023,,,107570
6523,7/28/2023,,,122709
6524,7/28/2023,,,92734
6525,7/31/2023,,,129110
6526,7/31/2023,,,38703
6527,7/31/2023,,,49663
6528,7/31/2023,,,85745
6529,7/31/2023,,,66691
6530,7/31/2023,,,34190
6531,7/31/2023,,,141419
6532,7/31/2023,,,117707
6533,7/31/2023,,,86008
6534,7/31/2023,,,141813
6535,7/31/2023,,,110058
6536,7/31/2023,,,38564
6537,8/1/2023,,,48742
6538,8/1/2023,,,134569
6539,8/1/2023,,,4025
6540,8/2/2023,,,52380
6541,8/2/2023,,,146649
6542,8/2/2023,,,55895
6543,8/2/2023,,,26540
6544,8/2/2023,,,138708
6545,8/2/2023,,,148013
6546,8/2/2023,,,82133
6547,8/2/2023,,,123499
6548,8/3/2023,,,92573
6549,8/3/2023,,,9205
6550,8/3/2023,,,33567
6551,8/3/2023,,,30951
6552,8/3/2023,,,139288
6553,8/4/2023,,,33287
6554,8/4/2023,,,137352
6555,8/4/2023,,,71453
6556,8/7/2023,,,143005
6557,8/7/2023,,,17267
6558,8/7/2023,,,124288
6559,8/8/2023,,,138863
6560,8/8/2023,,,35989
6561,8/8/2023,,,55073
6562,8/8/2023,,,138783
6563,8/8/2023,,,112173
6564,8/8/2023,,,20019
6565,8/9/2023,,,114057
6566,8/9/2023,,,147846
6567,8/9/2023,,,41166
6568,8/9/2023,,,102880
6569,8/9/2023,,,66027
6570,8/9/2023,,,30434
6571,8/10/2023,,,35289
6572,8/11/2023,,,136298
6573,8/11/2023,,,34371
6574,8/11/2023,,,79549
6575,8/11/2023,,,40968
6576,8/11/2023,,,107136
6577,8/11/2023,,,54747
6578,8/14/2023,,,32573
6579,8/14/2023,,,84892
6580,8/14/2023,,,147274
6581,8/15/2023,,,35395
6582,8/15/2023,,,142389
6583,8/15/2023,,,21541
6584,8/15/2023,,,3060
6585,8/15/2023,,,92769
6586,8/16/2023,,,20886
6587,8/16/2023,,,99513
6588,8/16/2023,,,63784
6589,8/16/2023,,,131620
6590,8/17/2023,,,48930
6591,8/17/2023,,,27397
6592,8/17/2023,,,79298
6593,8/18/2023,,,5434
6594,8/18/2023,,,74526
6595,8/18/2023,,,36144
6596,8/18/2023,,,32993
6597,8/18/2023,,,44695
6598,8/21/2023,,,23097
6599,8/21/2023,,,51142
6600,8/21/2023,,,78546
6601,8/21/2023,,,53293
6602,8/21/2023,,,62347
6603,8/21/2023,,,60661
6604,8/22/2023,,,83580
6605,8/22/2023,,,115304
6606,8/22/2023,,,110162
6607,8/22/2023,,,11611
6608,8/22/2023,,,11744
6609,8/23/2023,,,19626
6610,8/23/2023,,,39181
6611,8/23/2023,,,105270
6612,8/23/2023,,,47225
6613,8/23/2023,,,135305
6614,8/23/2023,,,63665
6615,8/24/2023,,,109481
6616,8/24/2023,,,80624
6617,8/24/2023,,,57185
6618,8/24/2023,,,58583
6619,8/25/2023,,,59026
6620,8/25/2023,,,63498
6621,8/25/2023,,,13645
6622,8/28/2023,,,61269
6623,8/28/2023,,,111383
6624,8/28/2023,,,106227
6625,8/28/2023,,,148484
6626,8/28/2023,,,85614
6627,8/28/2023,,,30512
6628,8/28/2023,,,52227
6629,8/28/2023,,,26914
6630,8/28/2023,,,94736
6631,8/30/2023,,,46998
6632,8/30/2023,,,93815
6633,8/30/2023,,,34376
6634,8/30/2023,,,135497
6635,8/30/2023,,,13513
6636,8/30/2023,,,125791
6637,8/30/2023,,,69124
6638,8/30/2023,,,44704
6639,8/30/2023,,,79056
6640,8/30/2023,,,129090
6641,8/30/2023,,,25974
6642,8/30/2023,,,78582
6643,8/30/2023,,,24422
6644,8/31/2023,,,108284
6645,8/31/2023,,,127134
6646,8/31/2023,,,66608
6647,8/31/2023,,,44804
6648,8/31/2023,,,120890
6649,8/31/2023,,,18823
6650,8/31/2023,,,143170
6651,8/31/2023,,,28758
6652,9/1/2023,,,20130
6653,9/1/2023,,,37329
6654,9/1/2023,,,131323
6655,9/5/2023,,,60788
6656,9/5/2023,,,138191
6657,9/5/2023,,,138688
6658,9/5/2023,,,140965
6659,9/5/2023,,,47002
6660,9/5/2023,,,115306
6661,9/6/2023,,,56344
6662,9/6/2023,,,49220
6663,9/6/2023,,,146505
6664,9/6/2023,,,124067
6665,9/6/2023,,,90193
6666,9/6/2023,,,62265
6667,9/6/2023,,,11664
6668,9/6/2023,,,93843
6669,9/7/2023,,,134555
6670,9/7/2023,,,91872
6671,9/7/2023,,,120793
6672,9/7/2023,,,86314
6673,9/7/2023,,,96439
6674,9/7/2023,,,26669
6675,9/7/2023,,,38285
6676,9/8/2023,,,75471
6677,9/8/2023,,,39669
6678,9/8/2023,,,28720
6679,9/8/2023,,,8513
6680,9/8/2023,,,11836
6681,9/11/2023,,,119365
6682,9/11/2023,,,80612
6683,9/11/2023,,,4838
6684,9/11/2023,,,19676
6685,9/11/2023,,,125213
6686,9/12/2023,,,57670
6687,9/12/2023,,,73980
6688,9/12/2023,,,33685
6689,9/12/2023,,,100559
6690,9/13/2023,,,56431
6691,9/13/2023,,,73794
6692,9/13/2023,,,125849
6693,9/13/2023,,,48030
6694,9/14/2023,6/4/2024,42150,88410
6695,9/14/2023,,,105052
6696,9/14/2023,,,22343
6697,9/14/2023,,,136053
6698,9/14/2023,,,8727
6699,9/14/2023,,,42781
6700,9/15/2023,,,105410
6701,9/15/2023,,,105339
6702,9/15/2023,,,135791
6703,9/15/2023,,,133833
6704,9/15/2023,,,81396
6705,9/15/2023,,,122541
6706,9/18/2023,,,133413
6707,9/18/2023,,,63656
6708,9/18/2023,,,106540
6709,9/18/2023,,,59669
6710,9/18/2023,,,138663
6711,9/18/2023,,,134719
6712,9/18/2023,,,82345
6713,9/20/2023,,,119539
6714,9/20/2023,,,57069
6715,9/20/2023,,,132365
6716,9/20/2023,,,24727
6717,9/20/2023,,,135529
6718,9/20/2023,,,143129
6719,9/20/2023,,,43309
6720,9/20/2023,,,99440
6721,9/20/2023,,,87368
6722,9/20/2023,,,22279
6723,9/21/2023,,,130511
6724,9/21/2023,,,131333
6725,9/21/2023,,,135294
6726,9/21/2023,,,7601
6727,9/21/2023,,,9686
6728,9/21/2023,,,116215
6729,9/21/2023,,,56177
6730,9/21/2023,,,75620
6731,9/21/2023,,,90352
6732,9/21/2023,,,123695
6733,9/22/2023,8/24/2024,17388,95614
6734,9/22/2023,,,74635
6735,9/22/2023,,,42220
6736,9/26/2023,,,9743
6737,9/26/2023,,,12229
6738,9/26/2023,,,103604
6739,9/26/2023,,,63191
6740,9/26/2023,,,67187
6741,9/27/2023,,,39222
6742,9/27/2023,,,146084
6743,9/27/2023,,,27228
6744,9/27/2023,,,137144
6745,9/27/2023,,,124265
6746,9/27/2023,,,38474
6747,9/27/2023,,,15142
6748,9/27/2023,,,84552
6749,9/27/2023,,,86158
6750,9/27/2023,,,104102
6751,9/28/2023,,,30428
6752,9/28/2023,,,99311
6753,9/28/2023,,,87678
6754,9/28/2023,,,59411
6755,9/28/2023,,,97989
6756,9/28/2023,,,14903
6757,9/28/2023,,,41836
6758,9/28/2023,,,137484
6759,9/28/2023,,,53631
6760,9/29/2023,,,72254
6761,9/29/2023,,,65220
6762,9/29/2023,,,70575
6763,9/29/2023,,,17682
6764,9/29/2023,,,41097
6765,10/2/2023,,,27457
6766,10/3/2023,,,63850
6767,10/3/2023,,,44542
6768,10/3/2023,,,111764
6769,10/3/2023,,,52870
6770,10/3/2023,,,126786
6771,10/4/2023,,,71931
6772,10/4/2023,,,56495
6773,10/4/2023,,,132960
6774,10/4/2023,,,69838
6775,10/4/2023,,,138246
6776,10/4/2023,,,11102
6777,10/5/2023,,,46510
6778,10/5/2023,,,130757
6779,10/5/2023,,,49284
6780,10/5/2023,,,58671
6781,10/5/2023,,,63748
6782,10/5/2023,,,85856
6783,10/5/2023,,,127302
6784,10/5/2023,,,52842
6785,10/6/2023,,,34337
6786,10/10/2023,,,99312
6787,10/10/2023,,,114545
6788,10/10/2023,,,41201
6789,10/10/2023,,,79541
6790,10/10/2023,,,134251
6791,10/10/2023,,,16557
6792,10/11/2023,,,68984
6793,10/11/2023,,,27509
6794,10/11/2023,,,100772
6795,10/11/2023,,,65732
6796,10/12/2023,,,17408
6797,10/12/2023,,,6990
6798,10/12/2023,,,120257
6799,10/12/2023,,,125626
6800,10/13/2023,,,34509
6801,10/13/2023,,,5840
6802,10/13/2023,,,50814
6803,10/16/2023,,,46327
6804,10/16/2023,,,49867
6805,10/17/2023,,,25331
6806,10/17/2023,,,70553
6807,10/17/2023,,,22338
6808,10/18/2023,,,119250
6809,10/18/2023,,,74964
6810,10/19/2023,,,140311
6811,10/19/2023,,,64375
6812,10/19/2023,,,110989
6813,10/20/2023,,,146304
6814,10/20/2023,,,75596
6815,10/23/2023,,,35023
6816,10/23/2023,,,131465
6817,10/23/2023,,,110416
6818,10/23/2023,,,101629
6819,10/23/2023,,,58407
6820,10/23/2023,,,31042
6821,10/23/2023,,,59709
6822,10/23/2023,,,30772
6823,10/24/2023,,,66921
6824,10/24/2023,,,116095
6825,10/24/2023,,,79130
6826,10/25/2023,,,5988
6827,10/25/2023,,,27368
6828,10/25/2023,,,57342
6829,10/25/2023,,,139976
6830,10/25/2023,,,96211
6831,10/25/2023,,,45491
6832,10/25/2023,,,21708
6833,10/25/2023,,,145499
6834,10/26/2023,,,130187
6835,10/26/2023,,,78279
6836,10/26/2023,,,25953
6837,10/26/2023,,,87316
6838,10/27/2023,,,99141
6839,10/27/2023,,,10584
6840,10/27/2023,,,79715
6841,10/27/2023,,,88888
6842,10/30/2023,,,32821
6843,10/30/2023,,,67090
6844,10/30/2023,,,144443
6845,10/31/2023,,,15614
6846,10/31/2023,,,49876
6847,11/1/2023,,,92566
6848,11/1/2023,,,60382
6849,11/1/2023,,,78826
6850,11/1/2023,,,71418
6851,11/2/2023,,,51668
6852,11/2/2023,,,63696
6853,11/3/2023,,,38895
6854,11/6/2023,,,112937
6855,11/6/2023,,,105489
6856,11/7/2023,,,36594
6857,11/7/2023,,,110553
6858,11/7/2023,,,94314
6859,11/8/2023,,,129101
6860,11/8/2023,,,140409
6861,11/8/2023,,,108421
6862,11/8/2023,,,35741
6863,11/8/2023,,,43088
6864,11/8/2023,,,76744
6865,11/9/2023,,,25939
6866,11/9/2023,,,111320
6867,11/9/2023,,,81378
6868,11/13/2023,,,62235
6869,11/14/2023,,,58748
6870,11/14/2023,,,69209
6871,11/14/2023,,,136499
6872,11/14/2023,,,74020
6873,11/15/2023,,,146100
6874,11/15/2023,,,111672
6875,11/16/2023,,,67659
6876,11/16/2023,,,40951
6877,11/16/2023,,,69710
6878,11/16/2023,,,124241
6879,11/17/2023,,,121946
6880,11/17/2023,,,15003
6881,11/17/2023,,,109828
6882,11/20/2023,,,3575
6883,11/20/2023,,,111124
6884,11/20/2023,,,64836
6885,11/20/2023,,,77249
6886,11/20/2023,,,119887
6887,11/21/2023,,,50166
6888,11/22/2023,,,99544
6889,11/22/2023,,,28817
6890,11/22/2023,,,125262
6891,11/24/2023,,,82615
6892,11/24/2023,,,91812
6893,11/27/2023,,,83859
6894,11/28/2023,,,15525
6895,11/28/2023,,,111852
6896,11/29/2023,,,71099
6897,11/29/2023,,,39823
6898,11/29/2023,,,56471
6899,11/29/2023,,,129086
6900,11/30/2023,,,37571
6901,11/30/2023,,,143070
6902,12/1/2023,,,138502
6903,12/1/2023,,,32666
6904,12/4/2023,,,110578
6905,12/4/2023,,,7234
6906,12/5/2023,,,99923
6907,12/5/2023,,,50838
6908,12/5/2023,,,76749
6909,12/5/2023,,,78831
6910,12/6/2023,,,106600
6911,12/6/2023,,,45509
6912,12/7/2023,,,45652
6913,12/8/2023,,,94039
6914,12/8/2023,,,97072
6915,12/8/2023,,,122383
6916,12/8/2023,,,44682
6917,12/11/2023,,,122912
6918,12/11/2023,,,33379
6919,12/12/2023,,,122519
6920,12/13/2023,,,80789
6921,12/13/2023,,,29538
6922,12/14/2023,,,100668
6923,12/14/2023,,,66438
6924,12/15/2023,,,101432
6925,12/18/2023,,,115209
6926,12/18/2023,,,75125
6927,12/18/2023,,,31719
6928,12/19/2023,,,136391
6929,12/19/2023,,,120322
6930,12/19/2023,,,4244
6931,12/20/2023,,,31470
6932,12/20/2023,,,116657
6933,12/22/2023,,,118495
6934,12/22/2023,,,115538
6935,12/22/2023,,,147133
6936,12/22/2023,,,128199
6937,12/22/2023,,,78516
6938,12/26/2023,,,47513
6939,12/27/2023,,,13709
6940,12/29/2023,,,93380
6941,1/2/2024,,,58341
6942,1/2/2024,,,74686
6943,1/2/2024,,,18128
6944,1/3/2024,,,79079
6945,1/3/2024,,,70477
6946,1/4/2024,,,146314
6947,1/5/2024,,,53000
6948,1/8/2024,,,63822
6949,1/8/2024,,,147163
6950,1/8/2024,,,144231
6951,1/9/2024,,,58756
6952,1/9/2024,,,140110
6953,1/9/2024,,,144361
6954,1/10/2024,,,83395
6955,1/10/2024,,,126178
6956,1/11/2024,,,116325
6957,1/16/2024,,,135799
6958,1/16/2024,,,120337
6959,1/17/2024,,,114713
6960,1/17/2024,,,46174
6961,1/17/2024,,,98077
6962,1/18/2024,,,90487
6963,1/18/2024,,,83916
6964,1/22/2024,,,64710
6965,1/22/2024,,,149602
6966,1/22/2024,,,107498
6967,1/22/2024,,,38029
6968,1/22/2024,,,19251
6969,1/23/2024,,,5138
6970,1/23/2024,,,6225
6971,1/23/2024,,,44087
6972,1/23/2024,,,95281
6973,1/23/2024,,,113525
6974,1/23/2024,,,47322
6975,1/24/2024,,,141573
6976,1/25/2024,,,71448
6977,1/25/2024,,,113947
6978,1/25/2024,,,130327
6979,1/26/2024,,,45134
6980,1/26/2024,,,33230
6981,1/29/2024,,,25933
6982,1/30/2024,,,132987
6983,1/30/2024,,,30713
6984,1/30/2024,,,97237
6985,1/30/2024,,,11594
6986,1/30/2024,,,23694
6987,1/31/2024,,,14507
6988,1/31/2024,,,44960
6989,1/31/2024,,,40328
6990,1/31/2024,,,86285
6991,1/31/2024,,,51616
6992,1/31/2024,,,137092
6993,2/1/2024,,,122265
6994,2/1/2024,,,19462
6995,2/2/2024,,,18745
6996,2/2/2024,,,127092
6997,2/5/2024,,,126768
6998,2/5/2024,,,119523
6999,2/5/2024,,,81664
7000,2/6/2024,,,140721
7001,2/6/2024,,,141042
7002,2/7/2024,,,46712
7003,2/7/2024,,,95862
7004,2/7/2024,,,88989
7005,2/7/2024,,,94076
7006,2/7/2024,,,75601
7007,2/8/2024,,,52970
7008,2/9/2024,,,111034
7009,2/12/2024,,,40840
7010,2/12/2024,,,148535
7011,2/13/2024,,,62170
7012,2/13/2024,,,83242
7013,2/13/2024,,,123188
7014,2/13/2024,,,66563
7015,2/13/2024,,,36221
7016,2/14/2024,,,12336
7017,2/14/2024,,,21012
7018,2/15/2024,,,128284
